,date,ML,Low,High
Guarujá,2020-04-25,1.1400000000000001,0.16,2.06
Guarujá,2020-04-26,1.26,0.28,2.19
Guarujá,2020-04-27,1.31,0.37,2.24
Guarujá,2020-04-28,1.28,0.38,2.19
Guarujá,2020-04-29,1.26,0.37,2.12
Guarujá,2020-04-30,1.1500000000000001,0.29,1.99
Guarujá,2020-05-01,1.1,0.26,1.93
Guarulhos,2020-03-19,2.0,0.34,6.43
Guarulhos,2020-03-20,2.35,0.48,5.72
Guarulhos,2020-03-25,2.05,0.5,4.54
Guarulhos,2020-03-26,2.17,0.61,4.33
Guarulhos,2020-03-27,2.16,0.68,4.01
Guarulhos,2020-03-30,1.93,0.64,3.54
Guarulhos,2020-03-31,2.06,0.78,3.5100000000000002
Guarulhos,2020-04-01,1.96,0.48,3.36
Guarulhos,2020-04-02,1.78,0.42,3.0300000000000002
Guarulhos,2020-04-03,1.75,0.49,2.9
Guarulhos,2020-04-04,1.46,0.33,2.56
Guarulhos,2020-04-05,1.49,0.4,2.5300000000000002
Guarulhos,2020-04-06,1.6400000000000001,0.63,2.64
Guarulhos,2020-04-07,1.72,0.78,2.62
Guarulhos,2020-04-08,1.79,0.9500000000000001,2.62
Guarulhos,2020-04-09,1.6600000000000001,0.89,2.43
Guarulhos,2020-04-10,1.47,0.74,2.19
Guarulhos,2020-04-11,1.33,0.62,2.0100000000000002
Guarulhos,2020-04-12,1.1500000000000001,0.47000000000000003,1.83
Guarulhos,2020-04-13,1.03,0.36,1.71
Guarulhos,2020-04-14,0.97,0.31,1.6600000000000001
Guarulhos,2020-04-15,0.88,0.2,1.54
Guarulhos,2020-04-16,0.84,0.17,1.52
Guarulhos,2020-04-17,0.87,0.19,1.57
Guarulhos,2020-04-18,0.9,0.2,1.6
Guarulhos,2020-04-19,0.86,0.15,1.55
Guarulhos,2020-04-20,0.86,0.15,1.57
Guarulhos,2020-04-21,0.81,0.12,1.54
Guarulhos,2020-04-22,0.96,0.21,1.7
Guarulhos,2020-04-23,1.26,0.52,2.02
Guarulhos,2020-04-24,1.45,0.73,2.15
Guarulhos,2020-04-25,1.6300000000000001,0.96,2.27
Guarulhos,2020-04-26,1.8,1.22,2.41
Guarulhos,2020-04-27,1.8,1.28,2.36
Guarulhos,2020-04-28,1.76,1.28,2.2600000000000002
Guarulhos,2020-04-29,1.6600000000000001,1.22,2.12
Guarulhos,2020-04-30,1.55,1.1300000000000001,1.97
Guarulhos,2020-05-01,1.48,1.09,1.8800000000000001
Ilhéus,2020-03-28,2.0,0.34,6.43
Ilhéus,2020-03-29,1.8800000000000001,0.38,5.01
Ilhéus,2020-03-30,1.8,0.38,4.45
Ilhéus,2020-03-31,1.74,0.4,4.13
Ilhéus,2020-04-01,1.69,0.37,3.85
Ilhéus,2020-04-02,1.6400000000000001,0.4,3.7
Ilhéus,2020-04-03,1.61,0.41000000000000003,3.56
Ilhéus,2020-04-04,1.53,0.0,3.66
Ilhéus,2020-04-05,1.47,0.0,3.49
Ilhéus,2020-04-06,1.8,0.01,3.61
Ilhéus,2020-04-07,1.67,0.01,3.35
Ilhéus,2020-04-08,1.57,0.01,3.15
Ilhéus,2020-04-09,1.73,0.11,3.2600000000000002
Ilhéus,2020-04-10,1.62,0.11,3.0500000000000003
Ilhéus,2020-04-11,1.36,0.03,2.68
Ilhéus,2020-04-12,1.33,0.03,2.6
Ilhéus,2020-04-13,1.31,0.04,2.54
Ilhéus,2020-04-14,1.1500000000000001,0.01,2.34
Ilhéus,2020-04-15,1.1400000000000001,0.0,2.3000000000000003
Ilhéus,2020-04-16,1.0,0.01,2.19
Ilhéus,2020-04-17,1.0,0.01,2.19
Ilhéus,2020-04-18,1.27,0.05,2.43
Ilhéus,2020-04-19,1.37,0.15,2.56
Ilhéus,2020-04-20,1.44,0.2,2.57
Ilhéus,2020-04-21,1.68,0.51,2.82
Ilhéus,2020-04-22,1.73,0.64,2.77
Ilhéus,2020-04-23,1.74,0.75,2.7
Ilhéus,2020-04-24,1.6300000000000001,0.6900000000000001,2.49
Ilhéus,2020-04-25,1.45,0.58,2.2800000000000002
Ilhéus,2020-04-26,1.32,0.48,2.11
Ilhéus,2020-04-27,1.1300000000000001,0.34,1.93
Ilhéus,2020-04-28,1.0,0.21,1.76
Ilhéus,2020-04-29,0.8300000000000001,0.07,1.55
Ilhéus,2020-04-30,0.68,0.01,1.4000000000000001
Imperatriz,2020-04-05,2.0,0.34,6.43
Imperatriz,2020-04-06,1.8800000000000001,0.38,5.01
Imperatriz,2020-04-07,1.8,0.38,4.45
Imperatriz,2020-04-08,1.74,0.4,4.13
Imperatriz,2020-04-09,1.69,0.37,3.85
Imperatriz,2020-04-10,1.8900000000000001,0.47000000000000003,3.98
Imperatriz,2020-04-11,1.78,0.48,3.67
Imperatriz,2020-04-12,1.42,0.0,3.34
Imperatriz,2020-04-13,1.3800000000000001,0.0,3.22
Imperatriz,2020-04-14,1.35,0.0,3.12
Imperatriz,2020-04-15,1.32,0.0,3.0300000000000002
Imperatriz,2020-04-16,1.57,0.01,3.15
Imperatriz,2020-04-17,1.5,0.01,2.99
Imperatriz,2020-04-18,1.6500000000000001,0.09,3.09
Imperatriz,2020-04-19,1.73,0.23,3.15
Imperatriz,2020-04-20,1.62,0.23,2.95
Imperatriz,2020-04-21,1.6600000000000001,0.33,2.93
Imperatriz,2020-04-22,1.67,0.39,2.83
Imperatriz,2020-04-23,1.57,0.4,2.68
Imperatriz,2020-04-24,1.42,0.34,2.49
Imperatriz,2020-04-25,1.31,0.25,2.29
Imperatriz,2020-04-26,1.29,0.27,2.25
Imperatriz,2020-04-27,1.27,0.3,2.23
Imperatriz,2020-04-28,1.19,0.22,2.08
Imperatriz,2020-04-29,1.18,0.25,2.08
Imperatriz,2020-04-30,1.17,0.27,2.07
Iranduba,2020-04-05,2.0,0.34,6.43
Iranduba,2020-04-06,1.8,0.38,4.45
Iranduba,2020-04-07,1.69,0.37,3.85
Iranduba,2020-04-08,1.61,0.41000000000000003,3.56
Iranduba,2020-04-09,1.55,0.38,3.29
Iranduba,2020-04-10,1.5,0.39,3.13
Iranduba,2020-04-11,1.33,0.33,2.82
Iranduba,2020-04-12,0.68,0.0,2.56
Iranduba,2020-04-13,0.65,0.0,2.62
Iranduba,2020-04-14,0.62,0.0,2.69
Iranduba,2020-04-15,0.58,0.0,2.7600000000000002
Iranduba,2020-04-16,1.0,0.0,3.09
Iranduba,2020-04-17,1.0,0.0,3.09
Iranduba,2020-04-18,1.8,0.01,3.61
Iranduba,2020-04-19,1.67,0.01,3.35
Iranduba,2020-04-20,1.83,0.11,3.44
Iranduba,2020-04-21,1.8900000000000001,0.2,3.38
Iranduba,2020-04-22,2.05,0.51,3.5
Iranduba,2020-04-23,1.95,0.5700000000000001,3.2600000000000002
Iranduba,2020-04-24,1.96,0.74,3.16
Iranduba,2020-04-25,1.7,0.54,2.74
Iranduba,2020-04-26,1.6600000000000001,0.63,2.67
Iranduba,2020-04-27,1.3900000000000001,0.41000000000000003,2.33
Iranduba,2020-04-28,1.3,0.35000000000000003,2.19
Iranduba,2020-04-29,1.06,0.18,1.93
Iranduba,2020-04-30,0.9400000000000001,0.11,1.8
Itaboraí,2020-03-27,2.0,0.34,6.43
Itaboraí,2020-03-28,1.8800000000000001,0.38,5.01
Itaboraí,2020-03-29,1.8,0.38,4.45
Itaboraí,2020-03-30,1.74,0.4,4.13
Itaboraí,2020-03-31,1.69,0.37,3.85
Itaboraí,2020-04-01,1.6400000000000001,0.4,3.7
Itaboraí,2020-04-02,1.83,0.46,3.79
Itaboraí,2020-04-03,1.47,0.0,3.49
Itaboraí,2020-04-04,1.42,0.0,3.34
Itaboraí,2020-04-05,1.3800000000000001,0.0,3.22
Itaboraí,2020-04-06,1.35,0.0,3.12
Itaboraí,2020-04-07,1.0,0.0,2.82
Itaboraí,2020-04-08,1.0,0.0,2.82
Itaboraí,2020-04-09,0.65,0.0,2.62
Itaboraí,2020-04-10,1.0,0.0,2.9
Itaboraí,2020-04-11,1.0,0.0,2.9
Itaboraí,2020-04-12,1.0,0.0,2.9
Itaboraí,2020-04-13,1.0,0.0,2.9
Itaboraí,2020-04-14,1.35,0.0,3.12
Itaboraí,2020-04-15,1.32,0.0,3.0300000000000002
Itaboraí,2020-04-16,1.3,0.0,2.94
Itaboraí,2020-04-17,1.28,0.0,2.87
Itaboraí,2020-04-18,1.26,0.0,2.81
Itaboraí,2020-04-19,1.47,0.01,2.92
Itaboraí,2020-04-20,1.42,0.0,2.79
Itaboraí,2020-04-21,1.3800000000000001,0.01,2.7
Itaboraí,2020-04-22,1.35,0.03,2.64
Itaboraí,2020-04-23,1.32,0.02,2.5500000000000003
Itaboraí,2020-04-24,1.3,0.05,2.52
Itaboraí,2020-04-25,1.41,0.14,2.64
Itaboraí,2020-04-26,2.12,0.84,3.29
Itaboraí,2020-04-27,2.39,1.33,3.4
Itaboraí,2020-04-28,2.48,1.62,3.34
Itaboraí,2020-04-29,2.33,1.6,3.06
Itaboraí,2020-04-30,2.1,1.47,2.74
Itabuna,2020-03-31,2.0,0.34,6.43
Itabuna,2020-04-01,1.8800000000000001,0.38,5.01
Itabuna,2020-04-02,1.8,0.38,4.45
Itabuna,2020-04-03,1.74,0.4,4.13
Itabuna,2020-04-04,1.69,0.37,3.85
Itabuna,2020-04-05,1.8900000000000001,0.47000000000000003,3.98
Itabuna,2020-04-06,1.78,0.48,3.67
Itabuna,2020-04-07,1.42,0.0,3.34
Itabuna,2020-04-08,1.3800000000000001,0.0,3.22
Itabuna,2020-04-09,1.35,0.0,3.12
Itabuna,2020-04-10,1.32,0.0,3.0300000000000002
Itabuna,2020-04-11,1.3,0.0,2.94
Itabuna,2020-04-12,1.0,0.0,2.69
Itabuna,2020-04-13,1.0,0.0,2.69
Itabuna,2020-04-14,1.0,0.0,2.69
Itabuna,2020-04-15,1.0,0.0,2.69
Itabuna,2020-04-16,1.0,0.0,2.69
Itabuna,2020-04-17,1.28,0.0,2.87
Itabuna,2020-04-18,1.5,0.01,2.99
Itabuna,2020-04-19,1.85,0.23,3.34
Itabuna,2020-04-20,2.15,0.61,3.5300000000000002
Itabuna,2020-04-21,2.11,0.8,3.38
Itabuna,2020-04-22,2.04,0.88,3.15
Itabuna,2020-04-23,1.8900000000000001,0.85,2.88
Itabuna,2020-04-24,1.73,0.8,2.66
Itabuna,2020-04-25,1.57,0.71,2.44
Itabuna,2020-04-26,1.37,0.52,2.16
Itabuna,2020-04-27,1.09,0.28,1.87
Itabuna,2020-04-28,0.96,0.16,1.71
Itabuna,2020-04-29,0.8200000000000001,0.06,1.55
Itabuna,2020-04-30,0.67,0.0,1.3900000000000001
Itacoatiara,2020-04-04,2.0,0.34,6.43
Itacoatiara,2020-04-05,1.8800000000000001,0.38,5.01
Itacoatiara,2020-04-06,1.8,0.38,4.45
Itacoatiara,2020-04-07,1.74,0.4,4.13
Itacoatiara,2020-04-08,1.69,0.37,3.85
Itacoatiara,2020-04-09,1.6400000000000001,0.4,3.7
Itacoatiara,2020-04-10,1.61,0.41000000000000003,3.56
Itacoatiara,2020-04-11,1.0,0.0,3.35
Itacoatiara,2020-04-12,1.0,0.0,3.35
Itacoatiara,2020-04-13,1.0,0.0,3.35
Itacoatiara,2020-04-14,1.0,0.0,3.35
Itacoatiara,2020-04-15,1.0,0.0,3.35
Itacoatiara,2020-04-16,1.0,0.0,3.35
Itacoatiara,2020-04-17,1.53,0.0,3.66
Itacoatiara,2020-04-18,1.8900000000000001,0.01,3.7800000000000002
Itacoatiara,2020-04-19,2.35,0.33,4.17
Itacoatiara,2020-04-20,2.22,0.43,3.85
Itacoatiara,2020-04-21,2.1,0.52,3.5700000000000003
Itacoatiara,2020-04-22,1.99,0.5700000000000001,3.3000000000000003
Itacoatiara,2020-04-23,1.79,0.5,2.97
Itacoatiara,2020-04-24,1.57,0.4,2.68
Itacoatiara,2020-04-25,1.42,0.34,2.49
Itacoatiara,2020-04-26,1.31,0.25,2.29
Itacoatiara,2020-04-27,1.22,0.23,2.2
Itacoatiara,2020-04-28,1.21,0.24,2.17
Itacoatiara,2020-04-29,1.1300000000000001,0.19,2.06
Itacoatiara,2020-04-30,1.06,0.14,1.96
Itapecerica da Serra,2020-03-31,2.0,0.34,6.43
Itapecerica da Serra,2020-04-01,1.8800000000000001,0.38,5.01
Itapecerica da Serra,2020-04-02,1.8,0.38,4.45
Itapecerica da Serra,2020-04-03,1.74,0.4,4.13
Itapecerica da Serra,2020-04-04,1.69,0.37,3.85
Itapecerica da Serra,2020-04-05,1.8900000000000001,0.47000000000000003,3.98
Itapecerica da Serra,2020-04-06,1.78,0.48,3.67
Itapecerica da Serra,2020-04-07,1.8,0.01,3.61
Itapecerica da Serra,2020-04-08,1.67,0.01,3.35
Itapecerica da Serra,2020-04-09,1.57,0.01,3.15
Itapecerica da Serra,2020-04-10,1.5,0.01,2.99
Itapecerica da Serra,2020-04-11,1.23,0.0,2.69
Itapecerica da Serra,2020-04-12,0.77,0.0,2.35
Itapecerica da Serra,2020-04-13,1.0,0.0,2.54
Itapecerica da Serra,2020-04-14,0.76,0.0,2.38
Itapecerica da Serra,2020-04-15,1.0,0.0,2.58
Itapecerica da Serra,2020-04-16,1.24,0.0,2.75
Itapecerica da Serra,2020-04-17,1.23,0.0,2.69
Itapecerica da Serra,2020-04-18,1.22,0.0,2.64
Itapecerica da Serra,2020-04-19,1.4000000000000001,0.01,2.75
Itapecerica da Serra,2020-04-20,1.19,0.0,2.5100000000000002
Itapecerica da Serra,2020-04-21,1.18,0.01,2.49
Itapecerica da Serra,2020-04-22,1.17,0.0,2.44
Itapecerica da Serra,2020-04-23,1.0,0.0,2.29
Itapecerica da Serra,2020-04-24,1.16,0.0,2.41
Itapecerica da Serra,2020-04-25,1.45,0.11,2.71
Itapecerica da Serra,2020-04-26,1.53,0.22,2.7800000000000002
Itapecerica da Serra,2020-04-27,1.58,0.31,2.77
Itapecerica da Serra,2020-04-28,1.6,0.4,2.73
Itapecerica da Serra,2020-04-29,1.6,0.48,2.67
Itapecerica da Serra,2020-04-30,1.59,0.55,2.6
Itapecerica da Serra,2020-05-01,1.52,0.52,2.44
Itapevi,2020-03-30,2.0,0.34,6.43
Itapevi,2020-03-31,1.8,0.38,4.45
Itapevi,2020-04-01,1.46,0.32,3.5500000000000003
Itapevi,2020-04-02,1.44,0.33,3.41
Itapevi,2020-04-03,1.41,0.34,3.3000000000000003
Itapevi,2020-04-04,1.4000000000000001,0.33,3.18
Itapevi,2020-04-05,1.3800000000000001,0.33,3.09
Itapevi,2020-04-06,0.53,0.0,2.84
Itapevi,2020-04-07,1.0,0.0,3.21
Itapevi,2020-04-08,1.47,0.0,3.49
Itapevi,2020-04-09,1.0,0.0,3.09
Itapevi,2020-04-10,1.0,0.0,3.09
Itapevi,2020-04-11,1.0,0.0,3.09
Itapevi,2020-04-12,1.0,0.0,3.09
Itapevi,2020-04-13,1.42,0.0,3.34
Itapevi,2020-04-14,1.0,0.0,2.99
Itapevi,2020-04-15,1.3800000000000001,0.0,3.22
Itapevi,2020-04-16,1.67,0.01,3.35
Itapevi,2020-04-17,1.57,0.01,3.15
Itapevi,2020-04-18,1.73,0.11,3.2600000000000002
Itapevi,2020-04-19,1.62,0.11,3.0500000000000003
Itapevi,2020-04-20,1.36,0.03,2.68
Itapevi,2020-04-21,1.6400000000000001,0.21,2.97
Itapevi,2020-04-22,1.42,0.13,2.66
Itapevi,2020-04-23,1.5,0.21,2.7
Itapevi,2020-04-24,1.44,0.2,2.57
Itapevi,2020-04-25,1.3,0.18,2.42
Itapevi,2020-04-26,1.37,0.25,2.46
Itapevi,2020-04-27,1.42,0.34,2.49
Itapevi,2020-04-28,1.23,0.19,2.21
Itapevi,2020-04-29,1.22,0.22,2.2
Itapevi,2020-04-30,1.1400000000000001,0.18,2.1
Itapevi,2020-05-01,1.0,0.08,1.9000000000000001
Itaquaquecetuba,2020-03-31,2.0,0.34,6.43
Itaquaquecetuba,2020-04-01,1.8,0.38,4.45
Itaquaquecetuba,2020-04-02,1.69,0.37,3.85
Itaquaquecetuba,2020-04-03,1.61,0.41000000000000003,3.56
Itaquaquecetuba,2020-04-04,1.55,0.38,3.29
Itaquaquecetuba,2020-04-05,1.5,0.39,3.13
Itaquaquecetuba,2020-04-06,1.46,0.39,2.99
Itaquaquecetuba,2020-04-07,1.28,0.0,2.87
Itaquaquecetuba,2020-04-08,1.26,0.0,2.81
Itaquaquecetuba,2020-04-09,1.24,0.0,2.75
Itaquaquecetuba,2020-04-10,1.0,0.0,2.54
Itaquaquecetuba,2020-04-11,0.76,0.0,2.38
Itaquaquecetuba,2020-04-12,1.0,0.0,2.58
Itaquaquecetuba,2020-04-13,1.0,0.0,2.58
Itaquaquecetuba,2020-04-14,1.0,0.0,2.58
Itaquaquecetuba,2020-04-15,1.24,0.0,2.75
Itaquaquecetuba,2020-04-16,1.23,0.0,2.69
Itaquaquecetuba,2020-04-17,1.42,0.0,2.79
Itaquaquecetuba,2020-04-18,1.3800000000000001,0.01,2.7
Itaquaquecetuba,2020-04-19,1.0,0.0,2.35
Itaquaquecetuba,2020-04-20,1.0,0.0,2.35
